# numFound merged from all probes
# ★ date 是**原作年**不是版次年；PD 判定看题名页
identifier	date	year	creator	title	language	collection
philtrans04492943	1759-01-01T00:00:00Z	1759	Smeaton, J.	An Experimental Enquiry concerning the Natural Powers of Water and Wind to Turn Mills, and Other Machines, Depending on a Circular Motion. By Mr. J. Smeaton, F. R. S.	eng	philosophicaltransactions; journals; fav-smith111
philtrans05620671	1769-01-01T00:00:00Z	1769	Smeaton, J.	Observation of a Solar Eclipse the 4th of June, 1769, at the Observatory at Austhorpe, Near Leeds, in the County of York. By J. Smeaton, F. R. S.	eng	philosophicaltransactions; journals
philtrans06467482	1776-01-01T00:00:00Z	1776	Smeaton, J.	An Experimental Examination of the Quantity and Proportion of Mechanic Power Necessary to be Employed in Giving Different Degrees of Velocity to Heavy Bodies from a State of Rest. 	eng	philosophicaltransactions; journals
philtrans06476078	1753-01-01T00:00:00Z	1753	Smeaton, J.	A Description of a New Tackle or Combination of Pullies, by Mr. J. Smeaton	eng	philosophicaltransactions; journals
philtrans07324400	1789-01-01T00:00:00Z	1789	Smeaton, J.; Wales, W.	Description of an Improvement in the Application of the Quadrant of Altitude to a Celestial Globe, for the Resolution of Problems Dependant on Azimuth and Altitude. By Mr. John Sme	eng	philosophicaltransactions; journals
philtrans08310435	1768-01-01T00:00:00Z	1768	Smeaton, J.; Maskelyne, N.	Introduction to Two Papers of Mr. John Smeaton, F. R. S. by the Reverend Nevil Maskelyne, B. D. F. R. S. Astronomer Royal	eng	philosophicaltransactions; journals
philtrans08592343	1782-01-01T00:00:00Z	1782	Smeaton, J.	New Fundamental Experiments upon the Collision of Bodies. By Mr. John Smeaton, F. R. S. in a Letter to Sir Joseph Banks, Bart. P. R. S.	eng	philosophicaltransactions; journals
philtrans08827121	1753-01-01T00:00:00Z	1753	Smeaton, J.	A Letter from Mr. J. Smeaton to Mr. John Ellicott, F. R. S. concerning Some Improvements Made by Himself in the Air-Pump	eng	philosophicaltransactions; journals
philtrans08857401	1757-01-01T00:00:00Z	1757	Smeaton, J.	Remarks on the Different Temperature of the Air at Edystone, from That Observed at Plymouth, between the 7th and 14th of July 1757. By Mr. John Smeaton, F. R. S.	eng	philosophicaltransactions; journals
philtrans08890862	1786-01-01T00:00:00Z	1786	Hindley, H.; Smeaton, J.; Cavendish, H.	Observations on the Graduation of Astronomical Instruments; With an Explanation of the Method Invented by the Late Mr. Henry Hindley, of York, Clock-Maker, to Divide Circles into a	eng	philosophicaltransactions; journals; fav-smith111
philtrans09882440	1757-01-01T00:00:00Z	1757	Smeaton, J.	An Account of the Effects of Lightning upon the Steeple and Church of Lestwithiel, Cornwall; In a Letter to the Right Honourable the Earl of Macclesfield, President of the R.S. By 	eng	philosophicaltransactions; journals
realestateagentg0000smea	2016-01-01T00:00:00Z	2016	SMEATON, ROBERT J	Real estate agent & the great conspiracy theory	eng	internetarchivebooks; inlibrary; printdisabled
realestateagentg0000smea_q5q0	2016-01-01T00:00:00Z	2016	Smeaton, Robert J	Real estate agent & the great conspiracy theory	eng	internetarchivebooks; inlibrary; printdisabled
reportslatejohn00smeagoog	1812-01-01T00:00:00Z	1812	Smeaton, John, 1724-1792	Reports of the late John Smeaton. F.R.S., made on various occasions, in the course of his employment as a civil engineer ..	eng	americana; fav-adm1724; fav-wildargyll
reportslatejohn01smeagoog	1837-01-01T00:00:00Z	1837	Smeaton, John, 1724-1792	Reports of the late John Smeaton, F.R.S. : made on various occasions, in the course of his employment as a civil engineer	eng	americana
returnfromparnas00smeauoft	1905-01-01T00:00:00Z	1905	Smeaton, William Henry Oliphant, 1856-1914	The return from Parnassus; or, The scourge of simony: Edited with introd. notes and glossary by Oliphant Smeaton	eng	robarts; toronto; university_of_toronto; fav-serene_therealtamishow_com
smeatonandlight00smeagoog	1844-01-01T00:00:00Z	1844	John Smeaton	Smeaton and Lighthouses: A Popular Biography, with an Historical Introduction and Sequel	English	americana
smeatonandlight00tomlgoog	1844-01-01T00:00:00Z	1844	Charles Tomlinson	Smeaton and lighthouses, a popular biogr. [by C. Tomlinson].	English	europeanlibraries
smeatonandlighth31482gut			Smeaton, John	Smeaton and Lighthouses A Popular Biography, with an Historical Introduction and Sequel	eng	gutenberg
storyjohnsmeato00unkngoog	1876-01-01T00:00:00Z	1876		The story of John Smeaton and the Eddystone lighthouse	English	europeanlibraries; fav-cascadiarising
tractsonhydraul00tredgoog	1836-01-01T00:00:00Z	1836	Tredgold, Thomas, 1788-1829. ed; Smeaton, John, 1724-1792; Venturi, Giovanni Battista, 1746-1822; Eytelwein, Johann Albert, 1764-1848; Nicholson, William, 1753-1815. tr; Young, Tho	Tracts on hydraulics	eng	americana
watchlist_20250311				Coles Smeaton Grange		opensource
